sentence,word,phrases,yap_pos,trankit_pos,POS
חוטב הוא אדם המבצע פעולה הנעשית על מנת לספק חומר גלם לעבודתו של הנגר,נגר,0,['NN'],['NOUN'],NOUN
ריק הוא מה שאין בו תכולה,ריק,0,['NN'],['PROPN'],NOUN
ריק הוא מה שאין בו תכולה,תכולה,0,['NN'],['NOUN'],NOUN
טאטא הוא מי שניקה את הרצפה שיצר את הרצף,רַצָּף,0,[],[],UNDEFINED
טאטא הוא מי שניקה את הרצפה שיצר את הרצף,טאטא,0,['VB'],['PROPN'],VERB
דרך הוא מה שהזולת סלל,דרך,0,['NN'],['NOUN'],NOUN
דרך הוא מה שהזולת סלל,סלל,0,['VB'],['VERB'],VERB
קריאת ודאי! נאמרת על ידי מי שלא מהסס,ודאי!,0,['NNP'],[],NOUN
קריאת ודאי! נאמרת על ידי מי שלא מהסס,מהסס,0,['BN'],['VERB'],VERB
קדנציה (תקופת כהונה מוגדרת) נמדדת בזמן,קדנציה,0,['NN'],['NOUN'],NOUN
קדנציה (תקופת כהונה מוגדרת) נמדדת בזמן,זמן,0,['NN'],['NOUN'],NOUN
נים ולא נים הוא מצב הנע בין שני מצבים: שינה וערות,נים ולא נים,1,[],[],PHRASE
נים ולא נים הוא מצב הנע בין שני מצבים: שינה וערות,שינה,0,['NN'],['NOUN'],NOUN
השאלה היא הענקה זמנית,השאלה,0,[],[],UNDEFINED
השאלה היא הענקה זמנית,הענקה,0,['NN'],['NOUN'],NOUN
 .עומד בניסיון הוא מי שלא מצליחים לפתות אותו כעת,עומד בניסיון,1,[],[],PHRASE
 .עומד בניסיון הוא מי שלא מצליחים לפתות אותו כעת,לפתות,0,['VB'],[],VERB
אדריכל הוא בעל מקצוע שמתכנן מבנים שבהם ניתן לגור,אדריכל,0,['NN'],['NOUN'],NOUN
אדריכל הוא בעל מקצוע שמתכנן מבנים שבהם ניתן לגור,לגור,0,['VB'],['VERB'],VERB
מי שהציג דבר מה רצה לגרום לאדם אחר להסתכל על אותו הדבר,הציג,0,['VB'],['VERB'],VERB
מי שהציג דבר מה רצה לגרום לאדם אחר להסתכל על אותו הדבר,להסתכל,0,['VB'],['VERB'],VERB
דיונה מורכבת מחול,דיונה,0,['NN'],['NOUN'],NOUN
דיונה מורכבת מחול,חול,0,['NN'],['NOUN'],NOUN
כשחותכים עץ נוצרים שבבים,עץ,0,['NN'],['NOUN'],NOUN
כשחותכים עץ נוצרים שבבים,שבב,0,[],[],UNDEFINED
מי שמתחרה משתתף בתחרות,תחרות,0,['NN'],['NOUN'],NOUN
מי שמתחרה משתתף בתחרות,מתחרה,0,['BN'],['VERB'],VERB
חום גבוה הינו סממן של מי שהבריאות שלו אינה במיטבה,חום גבוה,0,[],[],UNDEFINED
חום גבוה הינו סממן של מי שהבריאות שלו אינה במיטבה,בריאות,0,['NN'],['NOUN'],NOUN
אגל הוא צורת ההופעה של הטל,טל,0,['NN'],['NOUN'],NOUN
אגל הוא צורת ההופעה של הטל,אגל,0,['NN'],['PROPN'],NOUN
מי שקרטע בעצם נע באופן לא רצוף,קרטע,0,['VB'],['VERB'],VERB
מי שקרטע בעצם נע באופן לא רצוף,נע,0,['VB'],['VERB'],VERB
אדם ניגף כאשר מישהו אחר מנצח אותו,ניגף,0,['VB'],['VERB'],VERB
אדם ניגף כאשר מישהו אחר מנצח אותו,מנצח,0,['BN'],['VERB'],VERB
מלצר הגיש את אשר אדם אחר בישל,בישל,0,['VB'],['VERB'],VERB
מלצר הגיש את אשר אדם אחר בישל,מלצר,0,['NN'],['NOUN'],NOUN
אבן נגף (מכשול) היא דבר המפריע להתקדם,אבן נגף,1,[],[],PHRASE
אבן נגף (מכשול) היא דבר המפריע להתקדם,להתקדם,0,['VB'],['VERB'],VERB
שרלטן מציג נושא מסוים כאילו הוא המומחיות שלו,שרלטן,0,['NN'],['PROPN'],NOUN
שרלטן מציג נושא מסוים כאילו הוא המומחיות שלו,מומחיות,0,['NN'],['NOUN'],NOUN
עקב אכילס הוא נקודה בה האדם פגיע,עקב אכילס,1,[],[],PHRASE
עקב אכילס הוא נקודה בה האדם פגיע,פגיע,0,['JJ'],['VERB'],ADJECTIVE
בהתמדה היא עשיית דבר מה ללא הפסקה,בהתמדה,0,[],[],UNDEFINED
בהתמדה היא עשיית דבר מה ללא הפסקה,הפסקה,0,['NN'],['NOUN'],NOUN
דבר שלא שזפתו עין הוא דבר שאיש לא ראה אותו,לא שזפתו עין,1,[],[],PHRASE
דבר שלא שזפתו עין הוא דבר שאיש לא ראה אותו,ראה,0,['VB'],['VERB'],VERB
נסורת היא תוצר לוואי של הפעולה לנסר,לנסר,0,['VB'],['PROPN'],VERB
נסורת היא תוצר לוואי של הפעולה לנסר,נסורת,0,['NN'],['NOUN'],NOUN
אדם עלה על יצועו ולאחר מכן נרדם,עלה על יצועו,1,[],[],PHRASE
אדם עלה על יצועו ולאחר מכן נרדם,נרדם,0,['VB'],['VERB'],VERB
ילדותי הוא מי שיש לו אופי של ילד,ילדותי,0,['JJ'],['ADJ'],ADJECTIVE
ילדותי הוא מי שיש לו אופי של ילד,ילד,0,"['JJ', 'NN']","['ADJ', 'NOUN']",OTHER
אפשר להצחיק בעזרת הלצה,להצחיק,0,['VB'],['VERB'],VERB
אפשר להצחיק בעזרת הלצה,הלצה,0,[],[],UNDEFINED
הזרבובית היא החלק בכלי מזיגה שדרכו מועבר התה,תה,0,['NN'],['NOUN'],NOUN
הזרבובית היא החלק בכלי מזיגה שדרכו מועבר התה,זרבובית,0,['NN'],['NOUN'],NOUN
אבן משחזת גורמת למאכלת למלא את תפקידה בצורה טובה יותר,אבן משחזת,0,[],[],UNDEFINED
אבן משחזת גורמת למאכלת למלא את תפקידה בצורה טובה יותר,מאכלת,0,['NN'],['NOUN'],NOUN
דבר שבשל הגיע למצב שבו הוא בשל,בשל,0,"['VB', 'VB']",['ADP'],VERB
דבר שבשל הגיע למצב שבו הוא בשל,בשל,0,"['VB', 'VB']",['ADP'],VERB
יהלום הוא סוג של אבן יקרה,אבן,0,['NN'],['NOUN'],NOUN
יהלום הוא סוג של אבן יקרה,יהלום,0,['NN'],['VERB'],NOUN
טלאי נועד לכסות את החור (בבגד),חור,0,['NN'],['NOUN'],NOUN
טלאי נועד לכסות את החור (בבגד),טלאי,0,['NN'],['PROPN'],NOUN
קמור ושטוח מתארים מצבים שונים של דבר מה,קמור,0,['JJ'],['NOUN'],ADJECTIVE
קמור ושטוח מתארים מצבים שונים של דבר מה,שטוח,0,['JJ'],['ADJ'],ADJECTIVE
לסייג זה להטיל בגבלה כלשהי,לסייג,0,[],[],UNDEFINED
לסייג זה להטיל בגבלה כלשהי,הגבלה,0,[],[],UNDEFINED
דומם הינו דבר מה הקורה ללא קול,דומם,0,['RB'],[],OTHER
דומם הינו דבר מה הקורה ללא קול,קול,0,['NN'],['NOUN'],NOUN
הדביק הוא מי שדלק אחרי מישהו והצליח להשיג את מטרתו,דָּלַק,0,[],[],UNDEFINED
הדביק הוא מי שדלק אחרי מישהו והצליח להשיג את מטרתו,הדביק,0,[],[],UNDEFINED
מי שלא נוכח איננו,נוכח,0,['VB'],['ADP'],VERB
מי שלא נוכח איננו,איננו,0,['COP'],[],OTHER
להדיח זה לגרום לאדם אחר לפשוע,להדיח,0,['VB'],['VERB'],VERB
להדיח זה לגרום לאדם אחר לפשוע,לפשוע,0,['VB'],['VERB'],VERB
אם מישהו הרכיב משקפי שמש פחת הסיכוי שדבר מה סנוור אותו,משקפי שמש,1,[],[],PHRASE
אם מישהו הרכיב משקפי שמש פחת הסיכוי שדבר מה סנוור אותו,סִנְוֵר,0,[],[],UNDEFINED
מי שהמריא החל פעולה שלאחריה הוא טס,המריא,0,['VB'],['VERB'],VERB
מי שהמריא החל פעולה שלאחריה הוא טס,טס,0,['VB'],['VERB'],VERB
מי ששומה עליו הוא מי שיש לו חובה לעשות דבר מה,שומה עליו,1,[],[],PHRASE
מי ששומה עליו הוא מי שיש לו חובה לעשות דבר מה,חובה,0,['NN'],['NOUN'],NOUN
נווה מדבר הוא שטח הממוקם בתוך המדבר ושונה ממנו בטבעו (בנווה מדבר יש מים ועצים בניגוד לשאר המדבר),נווה מדבר,1,[],[],PHRASE
נווה מדבר הוא שטח הממוקם בתוך המדבר ושונה ממנו בטבעו (בנווה מדבר יש מים ועצים בניגוד לשאר המדבר),מדבר,0,"['NN', 'NN', 'BN', 'NNP']",['NOUN'],NOUN
אם מישהו הוא ערום (מלשון עורמה) הוא מנצל באופן פיקחי (חכם) את תמימותם של אחרים,פיקח,0,['JJ'],['ADJ'],ADJECTIVE
אם מישהו הוא ערום (מלשון עורמה) הוא מנצל באופן פיקחי (חכם) את תמימותם של אחרים,ערום,0,['BN'],['ADJ'],ADJECTIVE
מאפה הוא מאכל שמישהו אפה,מאפה,0,['NN'],[],NOUN
מאפה הוא מאכל שמישהו אפה,אפה,0,"['NN', 'VB']",['VERB'],VERB
ענן גשם הוא אמצעי טבעי וממטרה היא אמצעי מלאכותי להשגת מטרה זהה,ענן גשם,0,[],[],UNDEFINED
ענן גשם הוא אמצעי טבעי וממטרה היא אמצעי מלאכותי להשגת מטרה זהה,ממטרה,0,['NN'],['NOUN'],NOUN
אמין הוא מי שניתן לסמוך עליו,אמין,0,['NN'],['ADJ'],NOUN
אמין הוא מי שניתן לסמוך עליו,לסמוך,0,['VB'],['VERB'],VERB
טרק פירושו סגר בחוזקה,סגר,0,['VB'],['VERB'],VERB
טרק פירושו סגר בחוזקה,טרק,0,['NNT'],['NOUN'],NOUN
דשן הוא מה שהוספתו נועדה להשביח,להשביח,0,['VB'],['VERB'],VERB
דשן הוא מה שהוספתו נועדה להשביח,דשן,0,['JJ'],[],ADJECTIVE
כתובת ספציפית היא דרך לסימון בית מסוים,בית,0,['NN'],['NOUN'],NOUN
כתובת ספציפית היא דרך לסימון בית מסוים,כתובת,0,['NN'],['NOUN'],NOUN
על מנת ליצור לחן צריך להלחין,לחן,0,['NN'],['NOUN'],NOUN
על מנת ליצור לחן צריך להלחין,להלחין,0,['VB'],['VERB'],VERB
על דבר עלום (נסתר בלתי נודע) אין מידע,עלום,0,['JJ'],['NOUN'],ADJECTIVE
על דבר עלום (נסתר בלתי נודע) אין מידע,מידע,0,['NN'],['NOUN'],NOUN
תת סעף הוא חלק מהסעיף הראשי,תת-סעיף,0,[],[],UNDEFINED
תת סעף הוא חלק מהסעיף הראשי,סעיף,0,['NN'],['NOUN'],NOUN
אחר שהדליק עשה משהו אחר לא כבוי,כָּבוי,0,[],[],UNDEFINED
אחר שהדליק עשה משהו אחר לא כבוי,הדליק,0,[],[],UNDEFINED
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,התפרסם,0,['VB'],['VERB'],VERB
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,אנונימיות,0,['NN'],['NOUN'],NOUN
משבר שבא על פתרונו נפתר והסתיים,בא על פתרונו,1,[],[],PHRASE
משבר שבא על פתרונו נפתר והסתיים,משבר,0,['NN'],[],NOUN
.ציפורן היא צורת היחיד של ציפורניים,ציפורן,0,['NNP'],[],NOUN
.ציפורן היא צורת היחיד של ציפורניים,ציפורניים,0,['NN'],[],NOUN
כילי הוא קמצן מופרז ולכן לא סביר שתרם מכספו,כילי,0,['JJ'],['PROPN'],ADJECTIVE
כילי הוא קמצן מופרז ולכן לא סביר שתרם מכספו,תרם,0,['VB'],['VERB'],VERB
דולק הוא דבר דליק שכבר בוצע עליו פעולת הדלקה,מסיס,0,[],[],UNDEFINED
דולק הוא דבר דליק שכבר בוצע עליו פעולת הדלקה,ממוסס,0,[],[],UNDEFINED
שתייה היא פעולה שניתן לבצע באמצעות המים ששואבים מהבאר,באר,0,['NN'],['NOUN'],NOUN
שתייה היא פעולה שניתן לבצע באמצעות המים ששואבים מהבאר,שתייה,0,['NN'],['NOUN'],NOUN
ביצורים מגנים מפני האויב,ביצורים,0,[],[],UNDEFINED
ביצורים מגנים מפני האויב,אויב,0,['NN'],['NOUN'],NOUN
ביוגרפיה הינה ספר בו הנושא הוא אדם מסוים,ספר,0,['VB'],['NOUN'],VERB
ביוגרפיה הינה ספר בו הנושא הוא אדם מסוים,ביוגרפיה,0,['NN'],['NOUN'],NOUN
מבטא מצביע על המוצא של מישהו,מִבטא,0,[],[],UNDEFINED
מבטא מצביע על המוצא של מישהו,מוצָא,0,[],[],UNDEFINED
גזרה היא תקנה שפוגעת באחר,תקנה,0,['NN'],['NOUN'],NOUN
גזרה היא תקנה שפוגעת באחר,גזֵרה,0,[],[],UNDEFINED
התפאר הוא מי שהילל את עצמו,הילל,0,['VB'],['VERB'],VERB
התפאר הוא מי שהילל את עצמו,התפאר,0,['VB'],[],VERB
להפריח פירושו לגרום לאחר לעוף,להפריח,0,['VB'],['VERB'],VERB
להפריח פירושו לגרום לאחר לעוף,לעוף,0,[],['VERB'],VERB
אדם נהנתן הוא אדם הרודף אחר תענוגות,נהנתן,0,['JJ'],['VERB'],ADJECTIVE
אדם נהנתן הוא אדם הרודף אחר תענוגות,תענוגות,0,['NN'],['NOUN'],NOUN
להשמיע קול צורם זה להפיק קול לא נעים,להשמיע קול,0,[],[],UNDEFINED
להשמיע קול צורם זה להפיק קול לא נעים,צורם,0,['JJ'],['ADJ'],ADJECTIVE
מטרתו של חיסון היא למנוע מהגוף לחלות,חיסון,0,['NN'],['NOUN'],NOUN
מטרתו של חיסון היא למנוע מהגוף לחלות,לחלות,0,[],['VERB'],VERB
אדם הזדקק לדבר מה שהיה נחוץ לו,הזדקק,0,['VB'],['VERB'],VERB
אדם הזדקק לדבר מה שהיה נחוץ לו,נחוץ,0,['MD'],['ADJ'],ADJECTIVE
גבעול הוא חלק בפרח. אם מלקטים כמה פרחים וקושרים אותם מתקבל זר,גבעול,0,['NN'],['NOUN'],NOUN
גבעול הוא חלק בפרח. אם מלקטים כמה פרחים וקושרים אותם מתקבל זר,זר,0,['NN'],[],NOUN
פעולת עצימת העיניים מבטלת את יכולת הראייה,עצימת עיניים,1,[],[],PHRASE
פעולת עצימת העיניים מבטלת את יכולת הראייה,ראייה,0,['NN'],['NOUN'],NOUN
גיבן הוא אדם בעל חטוטרת,חטוטרת,0,['NN'],['NOUN'],NOUN
גיבן הוא אדם בעל חטוטרת,גיבן,0,['NN'],['PROPN'],NOUN
"מי שעמד מנגד לא שמע לקריאת ה""הצילו!""",הצילו!,0,['NN'],[],NOUN
"מי שעמד מנגד לא שמע לקריאת ה""הצילו!""",עמד מנגד,0,[],[],UNDEFINED
גדר משמשת לשם חציצה,גדר,0,['NN'],['NOUN'],NOUN
גדר משמשת לשם חציצה,חציצה,0,['NN'],['NOUN'],NOUN
בכרם מגדלים עצי פרי מסוג מסוים ובפרדס מגדלים עצי פרי מסוג אחר,כרם,0,['NN'],['NOUN'],NOUN
בכרם מגדלים עצי פרי מסוג מסוים ובפרדס מגדלים עצי פרי מסוג אחר,פרדס,0,['NN'],['NOUN'],NOUN
כפתור ורוכסן יכולים לשמש לאותה המטרה באותו המיקום אך בעלי מבנה שונה,כפתור,0,['NN'],[],NOUN
כפתור ורוכסן יכולים לשמש לאותה המטרה באותו המיקום אך בעלי מבנה שונה,רוכסן,0,['NN'],['PROPN'],NOUN
נעור הוא מי שנהיה ער בעצמו,נעור,0,['VB'],['NOUN'],VERB
נעור הוא מי שנהיה ער בעצמו,ער,0,['JJ'],['ADJ'],ADJECTIVE
אם דבר מה הוא מצודד (שובה לב מושך) קל להימשך אליו,מצוֹדֵד,0,[],[],UNDEFINED
אם דבר מה הוא מצודד (שובה לב מושך) קל להימשך אליו,להימשך,0,['VB'],['VERB'],VERB
קורטוב היא כמות קטנה,קורטוב,0,['NN'],['PROPN'],NOUN
קורטוב היא כמות קטנה,כמות,0,['NN'],['NOUN'],NOUN
במחירון ניתן למצוא מחירים שונים,מחירון,0,['NN'],['NOUN'],NOUN
במחירון ניתן למצוא מחירים שונים,מחיר,0,"['NN', 'NN']","['NOUN', 'NOUN']",NOUN
מי שהסתפק קבע שדבר מה מספיק עבורו,הסתפק,0,['VB'],[],VERB
מי שהסתפק קבע שדבר מה מספיק עבורו,מספיק,0,['BN'],['VERB'],VERB
פלייה היא הוצאה של דבר מה (למשל כינים) מהפרווה,פלייה,0,['NN'],['PROPN'],NOUN
פלייה היא הוצאה של דבר מה (למשל כינים) מהפרווה,פרווה,0,['NN'],['NOUN'],NOUN
מגובב הוא תיאור לדבר שאין בו סדר,מגובב,0,['BN'],['ADJ'],ADJECTIVE
מגובב הוא תיאור לדבר שאין בו סדר,סדר,0,['NN'],['NOUN'],NOUN
אדם שהתאכזב ממצב מסויים לא קיווה לו,קיווה,0,['VB'],['VERB'],VERB
אדם שהתאכזב ממצב מסויים לא קיווה לו,התאכזב,0,['VB'],['VERB'],VERB
